fable_number,fable_group,fable_commodity,year,flow,trade_value_usd,qty_million_tonnes,n_hs_codes_summed,qty_note
45,FRUVEG,Coconut,2009,Export,5131.0,2.025e-06,2,
45,FRUVEG,Coconut,2009,Import,7406315.0,0.009220281,2,
45,FRUVEG,Coconut,2010,Export,5120.0,4.005e-06,2,
45,FRUVEG,Coconut,2010,Import,5376594.0,0.006888801,2,
45,FRUVEG,Coconut,2011,Export,14269.0,9.759e-06,2,
45,FRUVEG,Coconut,2011,Import,5080024.0,0.006829494,2,
45,FRUVEG,Coconut,2012,Export,28609.0,1.4399e-05,2,
45,FRUVEG,Coconut,2012,Import,4976079.0,0.006619336,2,
45,FRUVEG,Coconut,2013,Export,18298.0,1.0015e-05,2,
45,FRUVEG,Coconut,2013,Import,4899918.0,0.006191018,2,
45,FRUVEG,Coconut,2014,Export,6255.0,3.722e-06,2,
45,FRUVEG,Coconut,2014,Import,10560133.0,0.008552131,2,
45,FRUVEG,Coconut,2015,Export,8804.0,5.086e-06,2,
45,FRUVEG,Coconut,2015,Import,13104558.0,0.008451599,2,
45,FRUVEG,Coconut,2016,Export,26151.0,1.3057e-05,2,
45,FRUVEG,Coconut,2016,Import,9334299.0,0.007237745,2,
45,FRUVEG,Coconut,2017,Export,16510.42,4.586e-06,2,
45,FRUVEG,Coconut,2017,Import,9398539.6,0.006452207,2,
45,FRUVEG,Coconut,2018,Export,35664.87,1.2845e-05,2,
45,FRUVEG,Coconut,2018,Import,9779281.73,0.006996923,2,
45,FRUVEG,Coconut,2019,Export,27307.64,9.368e-06,2,
45,FRUVEG,Coconut,2019,Import,11095654.41,0.009465474,2,
45,FRUVEG,Coconut,2020,Export,15675.09,4.271e-06,2,
45,FRUVEG,Coconut,2020,Import,9595865.0,0.012175738,2,
45,FRUVEG,Coconut,2021,Export,23852.51,6.774e-06,2,
45,FRUVEG,Coconut,2021,Import,10595467.28,0.016853067,2,
45,FRUVEG,Coconut,2022,Export,20439.69,5.658e-06,2,
45,FRUVEG,Coconut,2022,Import,9313191.97,0.012627717,2,
45,FRUVEG,Coconut,2023,Export,23319.37,6.76e-06,2,
45,FRUVEG,Coconut,2023,Import,7896055.04,0.012127303,2,
45,FRUVEG,Coconut,2024,Export,17755.01,4.664e-06,2,
45,FRUVEG,Coconut,2024,Import,9448318.03,0.015809397,2,
45,FRUVEG,Coconut,2025,Export,15797.27,7.246e-06,2,
45,FRUVEG,Coconut,2025,Import,9748831.23,0.014397304,2,
25,OLSOIL,Coconut oil,2000,Export,20631.0,2.5662e-05,1,
25,OLSOIL,Coconut oil,2000,Import,4301121.0,0.009419571,2,
25,OLSOIL,Coconut oil,2001,Export,216647.0,0.000378001,1,
25,OLSOIL,Coconut oil,2001,Import,5028754.0,0.016922983,2,
25,OLSOIL,Coconut oil,2002,Export,1648.0,6.71e-07,1,
25,OLSOIL,Coconut oil,2002,Import,4555056.95,0.013001446,2,
25,OLSOIL,Coconut oil,2003,Export,0.0,0.0,2,
25,OLSOIL,Coconut oil,2003,Import,3758770.0,0.006403626,2,
25,OLSOIL,Coconut oil,2004,Export,0.0,0.0,2,
25,OLSOIL,Coconut oil,2004,Import,3455500.0,0.005426961,2,
25,OLSOIL,Coconut oil,2005,Export,0.0,0.0,2,
25,OLSOIL,Coconut oil,2005,Import,5202817.0,0.006479881,2,
25,OLSOIL,Coconut oil,2006,Export,4223.0,3.393e-06,2,
25,OLSOIL,Coconut oil,2006,Import,5747974.0,0.007613031,2,
25,OLSOIL,Coconut oil,2007,Export,3195.0,1.927e-06,2,
25,OLSOIL,Coconut oil,2007,Import,9852782.0,0.010718308,2,
25,OLSOIL,Coconut oil,2008,Export,0.0,0.0,2,
25,OLSOIL,Coconut oil,2008,Import,10486617.0,0.008228911,2,
25,OLSOIL,Coconut oil,2009,Export,8908.0,4.537e-06,2,
25,OLSOIL,Coconut oil,2009,Import,8587007.0,0.009094317,2,
25,OLSOIL,Coconut oil,2010,Export,10777.0,3.948e-06,2,
25,OLSOIL,Coconut oil,2010,Import,10211367.0,0.009808196,2,
25,OLSOIL,Coconut oil,2011,Export,1535.0,8e-07,2,
25,OLSOIL,Coconut oil,2011,Import,13774229.0,0.00792825,2,
25,OLSOIL,Coconut oil,2012,Export,2798.0,1.048e-06,2,
25,OLSOIL,Coconut oil,2012,Import,8976256.0,0.006701566,2,
25,OLSOIL,Coconut oil,2013,Export,14524.0,2.957e-06,2,
25,OLSOIL,Coconut oil,2013,Import,6115230.0,0.005734658,2,
25,OLSOIL,Coconut oil,2014,Export,10703.0,3.914e-06,2,
25,OLSOIL,Coconut oil,2014,Import,7754077.0,0.005631155,2,
25,OLSOIL,Coconut oil,2015,Export,0.0,0.0,2,
25,OLSOIL,Coconut oil,2015,Import,7405526.0,0.005741045,2,
25,OLSOIL,Coconut oil,2016,Export,2239.0,6.68e-07,2,
25,OLSOIL,Coconut oil,2016,Import,8700990.0,0.006670535,2,
25,OLSOIL,Coconut oil,2017,Export,102792.21,3.8152e-05,2,
25,OLSOIL,Coconut oil,2017,Import,9161586.96,0.005938131,2,
25,OLSOIL,Coconut oil,2018,Export,279.84,8e-08,2,
25,OLSOIL,Coconut oil,2018,Import,8121577.61,0.006753668,2,
25,OLSOIL,Coconut oil,2019,Export,2754.65,4.95e-07,2,
25,OLSOIL,Coconut oil,2019,Import,6022077.66,0.006455498,2,
25,OLSOIL,Coconut oil,2020,Export,73860.21,4.176e-05,2,
25,OLSOIL,Coconut oil,2020,Import,4403382.67,0.004650961,2,
25,OLSOIL,Coconut oil,2021,Export,54397.71,3.0123e-05,2,
25,OLSOIL,Coconut oil,2021,Import,5895662.36,0.005151142,2,
25,OLSOIL,Coconut oil,2022,Export,10427.87,6.174e-06,2,
25,OLSOIL,Coconut oil,2022,Import,9976981.91,0.007420586,2,
25,OLSOIL,Coconut oil,2023,Export,27812.57,1.9662e-05,2,
25,OLSOIL,Coconut oil,2023,Import,5257866.02,0.005004786,2,
25,OLSOIL,Coconut oil,2024,Export,141240.81,5.6992e-05,2,
25,OLSOIL,Coconut oil,2024,Import,7901574.82,0.006621274,2,
25,OLSOIL,Coconut oil,2025,Export,824002.13,0.000289399,2,
25,OLSOIL,Coconut oil,2025,Import,7165052.27,0.005418107,2,
3,CEREALS,Corn / Maize,2000,Export,206831.0,0.000145609,3,
3,CEREALS,Corn / Maize,2000,Import,7200580.66,0.005466212,3,
3,CEREALS,Corn / Maize,2001,Export,4649.0,3.956e-06,2,
3,CEREALS,Corn / Maize,2001,Import,4043316.08,0.002557833,2,
3,CEREALS,Corn / Maize,2002,Export,15971.0,3.6203e-05,2,
3,CEREALS,Corn / Maize,2002,Import,7093418.46,0.005325542,2,
3,CEREALS,Corn / Maize,2003,Export,257802.0,0.00060032,3,
3,CEREALS,Corn / Maize,2003,Import,10961989.0,0.039811,3,
3,CEREALS,Corn / Maize,2004,Export,137157.0,0.0005268,3,
3,CEREALS,Corn / Maize,2004,Import,11065925.0,0.040105119,3,
3,CEREALS,Corn / Maize,2005,Export,390915.0,0.0014336,3,
3,CEREALS,Corn / Maize,2005,Import,20646208.0,0.028204489,3,
3,CEREALS,Corn / Maize,2006,Export,1149563.0,0.004689688,3,
3,CEREALS,Corn / Maize,2006,Import,20404116.0,0.006819198,3,
3,CEREALS,Corn / Maize,2007,Export,384110.0,0.000974299,3,
3,CEREALS,Corn / Maize,2007,Import,19306146.0,0.008367484,3,
3,CEREALS,Corn / Maize,2008,Export,20979843.0,0.07113972,3,
3,CEREALS,Corn / Maize,2008,Import,63790438.0,0.15098152,3,
3,CEREALS,Corn / Maize,2009,Export,47050253.0,0.2401248,3,
3,CEREALS,Corn / Maize,2009,Import,33400250.0,0.02919656,3,
3,CEREALS,Corn / Maize,2010,Export,2300150.0,0.01148424,3,
3,CEREALS,Corn / Maize,2010,Import,20163148.0,0.009008983,3,
3,CEREALS,Corn / Maize,2011,Export,71843954.0,0.256206125,3,
3,CEREALS,Corn / Maize,2011,Import,35911232.0,0.01339504,3,
3,CEREALS,Corn / Maize,2012,Export,99675864.0,0.366490847,3,
3,CEREALS,Corn / Maize,2012,Import,42109594.0,0.01777548,3,
3,CEREALS,Corn / Maize,2013,Export,32514408.0,0.13883952,3,
3,CEREALS,Corn / Maize,2013,Import,61648703.0,0.02437012,3,
3,CEREALS,Corn / Maize,2014,Export,4809914.0,0.0160092,3,
3,CEREALS,Corn / Maize,2014,Import,66201415.0,0.02327804,3,
3,CEREALS,Corn / Maize,2015,Export,12117733.0,0.063386658,3,
3,CEREALS,Corn / Maize,2015,Import,53271112.0,0.02398676,3,
3,CEREALS,Corn / Maize,2016,Export,12504739.0,0.06109144,3,
3,CEREALS,Corn / Maize,2016,Import,48475588.0,0.06445256,3,
3,CEREALS,Corn / Maize,2017,Export,6665974.76,0.02891376,3,
3,CEREALS,Corn / Maize,2017,Import,55386225.29,0.0351234,3,
3,CEREALS,Corn / Maize,2018,Export,1722295.71,0.00848784,3,
3,CEREALS,Corn / Maize,2018,Import,81181333.49,0.02833876,3,
3,CEREALS,Corn / Maize,2019,Export,29985896.33,0.13661076,3,
3,CEREALS,Corn / Maize,2019,Import,52007272.07,0.020250481,3,
3,CEREALS,Corn / Maize,2020,Export,13157482.76,0.07044328,3,
3,CEREALS,Corn / Maize,2020,Import,56664594.92,0.025219379,3,
3,CEREALS,Corn / Maize,2021,Export,107170046.84,0.355189694,2,
3,CEREALS,Corn / Maize,2021,Import,72823911.87,0.028980501,3,
3,CEREALS,Corn / Maize,2022,Export,260757779.63,0.79224424,2,
3,CEREALS,Corn / Maize,2022,Import,87627692.88,0.034592,3,
3,CEREALS,Corn / Maize,2023,Export,346669321.01,1.506464155,3,
3,CEREALS,Corn / Maize,2023,Import,71826035.91,0.003799,2,
3,CEREALS,Corn / Maize,2024,Export,291110181.23,1.23511204,3,
3,CEREALS,Corn / Maize,2024,Import,68316006.07,0.028434066,2,
3,CEREALS,Corn / Maize,2025,Export,110496702.51,0.44355332,2,
3,CEREALS,Corn / Maize,2025,Import,73921857.9,0.029951,3,
18,OLSOIL,Cotton (seed),2000,Export,,,0,
18,OLSOIL,Cotton (seed),2000,Import,,,0,
18,OLSOIL,Cotton (seed),2001,Export,,,0,
18,OLSOIL,Cotton (seed),2001,Import,,,0,
18,OLSOIL,Cotton (seed),2002,Export,,,0,
18,OLSOIL,Cotton (seed),2002,Import,,,0,
18,OLSOIL,Cotton (seed),2003,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2003,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2004,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2004,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2005,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2005,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2006,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2006,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2007,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2007,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2008,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2008,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2009,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2009,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2010,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2010,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2011,Export,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2011,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2012,Export,5407.0,1.957e-05,2,
18,OLSOIL,Cotton (seed),2012,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2013,Export,2202998.0,0.004682139,2,
18,OLSOIL,Cotton (seed),2013,Import,749.0,5.93e-07,2,
18,OLSOIL,Cotton (seed),2014,Export,1366956.0,0.003960217,2,
18,OLSOIL,Cotton (seed),2014,Import,240501.0,7.7951e-05,2,
18,OLSOIL,Cotton (seed),2015,Export,68297.0,0.000115221,2,
18,OLSOIL,Cotton (seed),2015,Import,104.0,1.07e-07,2,
18,OLSOIL,Cotton (seed),2016,Export,7484.0,1.7124e-05,2,
18,OLSOIL,Cotton (seed),2016,Import,29437.0,0.000145,2,
18,OLSOIL,Cotton (seed),2017,Export,2736.71,6.759e-06,2,
18,OLSOIL,Cotton (seed),2017,Import,7641.4,5.266e-06,2,
18,OLSOIL,Cotton (seed),2018,Export,20488.35,6.218e-06,2,
18,OLSOIL,Cotton (seed),2018,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2019,Export,33751.54,1.3632e-05,2,
18,OLSOIL,Cotton (seed),2019,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2020,Export,11385.93,4.701e-06,2,
18,OLSOIL,Cotton (seed),2020,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2021,Export,9848.67,5.1e-06,2,
18,OLSOIL,Cotton (seed),2021,Import,771.68,8e-08,2,
18,OLSOIL,Cotton (seed),2022,Export,91854.9,0.000344185,2,
18,OLSOIL,Cotton (seed),2022,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2023,Export,42572.06,8.048e-06,2,
18,OLSOIL,Cotton (seed),2023,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2024,Export,19865.68,6.09e-07,2,
18,OLSOIL,Cotton (seed),2024,Import,0.0,0.0,2,
18,OLSOIL,Cotton (seed),2025,Export,16696.89,5.47e-07,2,
18,OLSOIL,Cotton (seed),2025,Import,0.0,0.0,2,
29,OLSCAKE,Cotton cake,2000,Export,,,0,
29,OLSCAKE,Cotton cake,2000,Import,,,0,
29,OLSCAKE,Cotton cake,2001,Export,4670.0,4.48e-05,1,
29,OLSCAKE,Cotton cake,2001,Import,,,0,
29,OLSCAKE,Cotton cake,2002,Export,,,0,
29,OLSCAKE,Cotton cake,2002,Import,,,0,
29,OLSCAKE,Cotton cake,2003,Export,37633.0,0.00040979,1,
29,OLSCAKE,Cotton cake,2003,Import,2650.0,3e-05,1,
29,OLSCAKE,Cotton cake,2004,Export,108155.0,0.000741685,1,
29,OLSCAKE,Cotton cake,2004,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2005,Export,23032.0,0.000216,1,
29,OLSCAKE,Cotton cake,2005,Import,2060.0,2.295e-05,1,
29,OLSCAKE,Cotton cake,2006,Export,40649.0,0.000271308,1,
29,OLSCAKE,Cotton cake,2006,Import,78816.0,0.000686705,1,
29,OLSCAKE,Cotton cake,2007,Export,36659.0,0.000289,1,
29,OLSCAKE,Cotton cake,2007,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2008,Export,24219.0,7.8e-05,1,
29,OLSCAKE,Cotton cake,2008,Import,551.0,3.8e-06,1,
29,OLSCAKE,Cotton cake,2009,Export,29.0,2e-07,1,
29,OLSCAKE,Cotton cake,2009,Import,85766.0,0.000698912,1,
29,OLSCAKE,Cotton cake,2010,Export,316716.0,0.00114911,1,
29,OLSCAKE,Cotton cake,2010,Import,16411.0,0.00017476,1,
29,OLSCAKE,Cotton cake,2011,Export,4596893.0,0.013934274,1,
29,OLSCAKE,Cotton cake,2011,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2012,Export,65007.0,0.000362709,1,
29,OLSCAKE,Cotton cake,2012,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2013,Export,164748.0,0.000518989,1,
29,OLSCAKE,Cotton cake,2013,Import,149874.0,0.00113208,1,
29,OLSCAKE,Cotton cake,2014,Export,145420.0,0.000229643,1,
29,OLSCAKE,Cotton cake,2014,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2015,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2015,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2016,Export,8667.0,6.5e-05,1,
29,OLSCAKE,Cotton cake,2016,Import,3811.0,6.886e-06,1,
29,OLSCAKE,Cotton cake,2017,Export,7100.59,2.5e-05,1,
29,OLSCAKE,Cotton cake,2017,Import,1704.97,4.5e-06,1,
29,OLSCAKE,Cotton cake,2018,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2018,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2019,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2019,Import,7118.91,5.82e-05,1,
29,OLSCAKE,Cotton cake,2020,Export,73697.97,0.000304516,1,
29,OLSCAKE,Cotton cake,2020,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2021,Export,543230.32,0.00153258,1,
29,OLSCAKE,Cotton cake,2021,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2022,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2022,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2023,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2023,Import,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2024,Export,0.0,0.0,1,
29,OLSCAKE,Cotton cake,2024,Import,19556.31,5.6165e-05,1,
29,OLSCAKE,Cotton cake,2025,Export,90261.42,0.00019745,1,
29,OLSCAKE,Cotton cake,2025,Import,0.0,0.0,1,
13,FIBERINDUS,Cotton lint,2000,Export,151256696.31,0.138008667,2,
13,FIBERINDUS,Cotton lint,2000,Import,50055160.95,0.047190037,2,
13,FIBERINDUS,Cotton lint,2001,Export,120479806.69,0.103260009,2,
13,FIBERINDUS,Cotton lint,2001,Import,162902777.81,0.123075621,2,
13,FIBERINDUS,Cotton lint,2002,Export,67717815.72,0.074150606,2,
13,FIBERINDUS,Cotton lint,2002,Import,304804387.21,0.200951883,2,
13,FIBERINDUS,Cotton lint,2003,Export,50840687.0,0.0455,2,
13,FIBERINDUS,Cotton lint,2003,Import,293135536.0,0.204305,2,
13,FIBERINDUS,Cotton lint,2004,Export,49836084.0,0.04002,2,
13,FIBERINDUS,Cotton lint,2004,Import,522782246.0,0.384998,2,
13,FIBERINDUS,Cotton lint,2005,Export,88074382.0,0.092311,2,
13,FIBERINDUS,Cotton lint,2005,Import,482433113.0,0.361881,2,
13,FIBERINDUS,Cotton lint,2006,Export,68991552.0,0.113610447,2,
13,FIBERINDUS,Cotton lint,2006,Import,400444910.0,0.351664,2,
13,FIBERINDUS,Cotton lint,2007,Export,63710986.0,0.061703014,2,
13,FIBERINDUS,Cotton lint,2007,Import,885007131.0,0.629494735,2,
13,FIBERINDUS,Cotton lint,2008,Export,135053930.0,0.110533,2,
13,FIBERINDUS,Cotton lint,2008,Import,1164529420.0,0.774325992,2,
13,FIBERINDUS,Cotton lint,2009,Export,190127974.0,0.164893633,2,
13,FIBERINDUS,Cotton lint,2009,Import,480417704.0,0.316184062,2,
13,FIBERINDUS,Cotton lint,2010,Export,248873484.0,0.141711196,2,
13,FIBERINDUS,Cotton lint,2010,Import,762068780.0,0.37887,2,
13,FIBERINDUS,Cotton lint,2011,Export,380262298.0,0.158004075,2,
13,FIBERINDUS,Cotton lint,2011,Import,824819787.0,0.248726181,2,
13,FIBERINDUS,Cotton lint,2012,Export,377425021.0,0.224861,2,
13,FIBERINDUS,Cotton lint,2012,Import,565050885.0,0.242769,2,
13,FIBERINDUS,Cotton lint,2013,Export,232946883.0,0.136176,2,
13,FIBERINDUS,Cotton lint,2013,Import,757341297.0,0.3758,2,
13,FIBERINDUS,Cotton lint,2014,Export,191337931.0,0.11582,2,
13,FIBERINDUS,Cotton lint,2014,Import,521701731.0,0.238132,2,
13,FIBERINDUS,Cotton lint,2015,Export,105847595.0,0.070277,2,
13,FIBERINDUS,Cotton lint,2015,Import,543806345.0,0.275415,2,
13,FIBERINDUS,Cotton lint,2016,Export,41158430.0,0.024606,2,
13,FIBERINDUS,Cotton lint,2016,Import,580551937.0,0.334557123,2,
13,FIBERINDUS,Cotton lint,2017,Export,60979014.78,0.036931,2,
13,FIBERINDUS,Cotton lint,2017,Import,761457517.33,0.479611757,2,
13,FIBERINDUS,Cotton lint,2018,Export,19484182.76,0.011854,2,
13,FIBERINDUS,Cotton lint,2018,Import,1048971317.05,0.606328357,2,
13,FIBERINDUS,Cotton lint,2019,Export,22360820.14,0.016028,2,
13,FIBERINDUS,Cotton lint,2019,Import,708510584.64,0.400034379,2,
13,FIBERINDUS,Cotton lint,2020,Export,2238437.02,0.001775,1,
13,FIBERINDUS,Cotton lint,2020,Import,1315557450.27,0.818826746,2,
13,FIBERINDUS,Cotton lint,2021,Export,3819795.38,0.002056,2,
13,FIBERINDUS,Cotton lint,2021,Import,1766994686.5,0.903459,1,
13,FIBERINDUS,Cotton lint,2022,Export,17188182.15,0.012709,2,
13,FIBERINDUS,Cotton lint,2022,Import,1937503915.29,0.783103,2,
13,FIBERINDUS,Cotton lint,2023,Export,57139748.3,0.03236,2,
13,FIBERINDUS,Cotton lint,2023,Import,913223092.04,0.414413174,2,
13,FIBERINDUS,Cotton lint,2024,Export,3559471.87,0.001988,2,
13,FIBERINDUS,Cotton lint,2024,Import,743930058.38,0.372059466,2,
13,FIBERINDUS,Cotton lint,2025,Export,2859927.75,0.001651,2,
13,FIBERINDUS,Cotton lint,2025,Import,1498632676.39,0.83327,2,
65,ANIMFAT,Cream,2000,Export,,,0,
65,ANIMFAT,Cream,2000,Import,,,0,
65,ANIMFAT,Cream,2001,Export,,,0,
65,ANIMFAT,Cream,2001,Import,,,0,
65,ANIMFAT,Cream,2002,Export,,,0,
65,ANIMFAT,Cream,2002,Import,,,0,
65,ANIMFAT,Cream,2003,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2003,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2004,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2004,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2005,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2005,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2006,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2006,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2007,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2007,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2008,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2008,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2009,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2009,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2010,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2010,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2011,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2011,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2012,Export,5033.0,5e-07,1,
65,ANIMFAT,Cream,2012,Import,8432.0,3.098e-06,1,
65,ANIMFAT,Cream,2013,Export,119321.0,0.000118356,1,
65,ANIMFAT,Cream,2013,Import,1155.0,2.88e-07,1,
65,ANIMFAT,Cream,2014,Export,3855.0,1.821e-06,1,
65,ANIMFAT,Cream,2014,Import,2973.0,1.166e-06,1,
65,ANIMFAT,Cream,2015,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2015,Import,984.0,2.59e-07,1,
65,ANIMFAT,Cream,2016,Export,127379.0,6.4626e-05,1,
65,ANIMFAT,Cream,2016,Import,487.0,7.2e-08,1,
65,ANIMFAT,Cream,2017,Export,236928.18,0.00073475,1,
65,ANIMFAT,Cream,2017,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2018,Export,121211.78,0.00014923,1,
65,ANIMFAT,Cream,2018,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2019,Export,37408.55,6.1237e-05,1,
65,ANIMFAT,Cream,2019,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2020,Export,1949920.72,0.005246673,1,
65,ANIMFAT,Cream,2020,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2021,Export,787019.44,0.00222918,1,
65,ANIMFAT,Cream,2021,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2022,Export,1597.26,4.09e-06,1,
65,ANIMFAT,Cream,2022,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2023,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2023,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2024,Export,0.0,0.0,1,
65,ANIMFAT,Cream,2024,Import,0.0,0.0,1,
65,ANIMFAT,Cream,2025,Export,0.54,7e-09,1,
65,ANIMFAT,Cream,2025,Import,219.76,2.2e-08,1,
46,FRUVEG,Date,2000,Export,30199349.07,0.078165923,1,
46,FRUVEG,Date,2000,Import,2997347.0,0.013659317,1,
46,FRUVEG,Date,2001,Export,25828051.7,0.071759514,1,
46,FRUVEG,Date,2001,Import,4146224.0,0.021523324,1,
46,FRUVEG,Date,2002,Export,13964520.53,0.033346925,1,
46,FRUVEG,Date,2002,Import,2572894.0,0.013910977,1,
46,FRUVEG,Date,2003,Export,24952038.0,0.071977975,1,
46,FRUVEG,Date,2003,Import,7817187.0,0.043409472,1,
46,FRUVEG,Date,2004,Export,22473422.0,0.065428734,1,
46,FRUVEG,Date,2004,Import,9495633.0,0.051091595,1,
46,FRUVEG,Date,2005,Export,30386607.0,0.085334125,1,
46,FRUVEG,Date,2005,Import,7085632.0,0.041196069,1,
46,FRUVEG,Date,2006,Export,37655272.0,0.102842545,1,
46,FRUVEG,Date,2006,Import,3123517.0,0.016179929,1,
46,FRUVEG,Date,2007,Export,38691617.0,0.098153904,1,
46,FRUVEG,Date,2007,Import,4228617.0,0.012839181,1,
46,FRUVEG,Date,2008,Export,39799724.0,0.095699735,1,
46,FRUVEG,Date,2008,Import,3306663.0,0.009429261,1,
46,FRUVEG,Date,2009,Export,50370770.0,0.124804284,1,
46,FRUVEG,Date,2009,Import,1670364.0,0.004044142,1,
46,FRUVEG,Date,2010,Export,52410778.0,0.114944906,1,
46,FRUVEG,Date,2010,Import,2442604.0,0.004545819,1,
46,FRUVEG,Date,2011,Export,64082048.0,0.113358027,1,
46,FRUVEG,Date,2011,Import,6997428.0,0.013206063,1,
46,FRUVEG,Date,2012,Export,80838141.0,0.16402256,1,
46,FRUVEG,Date,2012,Import,3520092.0,0.006184667,1,
46,FRUVEG,Date,2013,Export,85723404.0,0.169159259,1,
46,FRUVEG,Date,2013,Import,1871309.0,0.003315065,1,
46,FRUVEG,Date,2014,Export,79975937.0,0.11804388,1,
46,FRUVEG,Date,2014,Import,2685837.0,0.004722765,1,
46,FRUVEG,Date,2015,Export,83214254.0,0.131169034,1,
46,FRUVEG,Date,2015,Import,4727730.0,0.007982705,1,
46,FRUVEG,Date,2016,Export,102596397.0,0.163177344,1,
46,FRUVEG,Date,2016,Import,6748001.0,0.005598603,1,
46,FRUVEG,Date,2017,Export,107487785.62,0.17512978,1,
46,FRUVEG,Date,2017,Import,8952204.7,0.006813266,1,
46,FRUVEG,Date,2018,Export,112731281.53,0.136482287,1,
46,FRUVEG,Date,2018,Import,13010649.47,0.010043378,1,
46,FRUVEG,Date,2019,Export,71594113.15,0.095304896,1,
46,FRUVEG,Date,2019,Import,8713915.29,0.006447562,1,
46,FRUVEG,Date,2020,Export,60264287.81,0.11607429,1,
